File,Club,Pitch,Latitude,Longitude,Province,Country,Division,County,Directions,Twitter
Ireland,Kilbrittain,,51.671567,-8.68765,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.671567,-8.68765",https://twitter.com/kilbrittaingaa
Ireland,Kildorrery,,52.244022,-8.428417,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.244022,-8.428417",https://twitter.com/kdygaa
Ireland,Killavullen,,52.148761,-8.512461,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.148761,-8.512461",https://twitter.com/killavullengaa
Ireland,Killeagh,Páirc Ui Chinneide,51.940398,-8.002623,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.940398,-8.002623",https://twitter.com/killeaghgaa
Ireland,Kilmacabea,,51.584417,-9.150025,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.584417,-9.150025",https://twitter.com/kilmacabeagaa
Ireland,Kilmeen/Kilbree,Rossmore,51.671232,-8.995085,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.671232,-8.995085",https://twitter.com/kilmeenkilbree
Ireland,Kilmichael,,51.875956,-8.985467,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.875956,-8.985467",https://twitter.com/kilmichaelgaa
Ireland,Kilmurry,,51.834343,-8.877102,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.834343,-8.877102",https://twitter.com/kilmurrygaa
Ireland,Kilshannig,,52.105169,-8.746852,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.105169,-8.746852",https://twitter.com/kilshanniggaa
Ireland,Kilworth,Moore Park,52.172696,-8.240241,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.172696,-8.240241",https://twitter.com/kilworthgaa
Ireland,Kinsale,,51.710465,-8.532468,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.710465,-8.532468",https://twitter.com/KinsaleGaa
Ireland,Kiskeam,O'Connor-McLoughlin Memorial Park,52.178037,-9.155935,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.178037,-9.155935",https://twitter.com/kiskeamgaa
Ireland,Knocknagree,,52.130033,-9.210267,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.130033,-9.210267",https://twitter.com/knocknagreegaa
Ireland,Liscarroll,,52.26029,-8.800667,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.26029,-8.800667",https://twitter.com/liscarrollgaa
Ireland,Lisgoold,,51.977783,-8.217295,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.977783,-8.217295",https://twitter.com/lisgooldclg
Ireland,Lismire,,52.229186,-8.947774,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.229186,-8.947774",https://twitter.com/lismiregaa
Ireland,Lough Rovers,,51.893433,-8.519321,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.893433,-8.519321",https://twitter.com/loughroversgaa
Ireland,Lyre,,52.127911,-8.898193,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.127911,-8.898193",https://twitter.com/banteer_lyregaa
Ireland,Macroom,Bishop McEgan Park,51.903656,-8.962928,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.903656,-8.962928",https://twitter.com/macroomgaa
Ireland,Macroom,Tom Creedon Park,51.902335,-8.973477,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.902335,-8.973477",https://twitter.com/macroomgaa
Ireland,Mallow,,52.145254,-8.611229,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.145254,-8.611229",https://twitter.com/carrigoon
Ireland,Mayfield,,51.910899,-8.416721,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.910899,-8.416721",https://twitter.com/mayfieldgaa
Ireland,Meelin,,52.271122,-9.023985,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.271122,-9.023985",https://twitter.com/meelingaa
Ireland,Midleton,,51.919859,-8.175841,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.919859,-8.175841",https://twitter.com/midletongaa
Ireland,Milford,,52.341111,-8.852239,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.341111,-8.852239",https://twitter.com/milfordgaa
Ireland,Millstreet,Duggan Park,52.061257,-9.065975,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.061257,-9.065975",https://twitter.com/millstreetgaa
Ireland,Mitchelstown,,52.275887,-8.281469,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.275887,-8.281469",https://twitter.com/gaamitchelstown
Ireland,Muintir Bháire,,51.619084,-9.526597,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.619084,-9.526597",
Ireland,Na Piarsaigh,,51.917597,-8.498522,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.917597,-8.498522",https://twitter.com/NaPiarsaighCork
Ireland,Naomh Abán,,51.943705,-9.160974,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.943705,-9.160974",https://twitter.com/naomhabangaa
Ireland,Nemo Rangers,Trabeg,51.875648,-8.451202,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.875648,-8.451202",https://twitter.com/nemorangersgaa
Ireland,Newcestown,,51.781081,-8.863664,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.781081,-8.863664",https://twitter.com/newcestowngaa
Ireland,Newmarket,,52.213183,-8.98272,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.213183,-8.98272",https://twitter.com/newmarketgaa
Ireland,Newtownshandrum,,52.345152,-8.769575,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.345152,-8.769575",https://twitter.com/Newtownshandrum
Ireland,O Donovan Rossa,,51.554668,-9.271324,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.554668,-9.271324",https://twitter.com/rossagaa
Ireland,Passage West,,51.866234,-8.345023,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.866234,-8.345023",https://twitter.com/passagegaa
Ireland,Randal Óg,Bunanumera,51.708163,-9.029678,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.708163,-9.029678",
Ireland,Rathpeacon,,51.937159,-8.485368,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.937159,-8.485368",https://twitter.com/rathpeacongaa
Ireland,Redmonds,Páirc Uí Laoire,51.854544,-8.490205,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.854544,-8.490205",
Ireland,Rochestown,,51.872988,-8.376033,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.872988,-8.376033",https://twitter.com/rocogaa
Ireland,Rockchapel,,52.291442,-9.167349,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.291442,-9.167349",https://twitter.com/rockchapelgaa
Ireland,Russell Rovers,,51.853519,-8.036676,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.853519,-8.036676",https://twitter.com/rovers_abu
Ireland,Sarsfields,,51.928283,-8.387852,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.928283,-8.387852",https://twitter.com/SarsfieldsCork
Ireland,Shamrocks,,51.830179,-8.357598,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.830179,-8.357598",https://twitter.com/gaashamrocks
Ireland,Shanballymore,,52.219178,-8.478217,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.219178,-8.478217",https://twitter.com/sbmgaa
Ireland,St. Catherine's,,52.058854,-8.099411,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.058854,-8.099411",https://twitter.com/stcatherinesgaa
Ireland,St. Colum's,,51.742912,-9.412676,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.742912,-9.412676",https://twitter.com/columsgaa
Ireland,St. Finbarr's ,Neenan Park,51.877578,-8.498696,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.877578,-8.498696",https://twitter.com/the_barrs
Ireland,St. Ita's,,51.909425,-7.900633,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.909425,-7.900633",https://twitter.com/stitasgaa
Ireland,St. James',,51.574222,-8.907054,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.574222,-8.907054",https://twitter.com/stjamesgaa_cork
Ireland,St. Mary's,,51.73542,-8.937359,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.73542,-8.937359",https://twitter.com/SaintMarysGAA
Ireland,St. Michael's,,51.889803,-8.393282,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.889803,-8.393282",https://twitter.com/stmichaelscork
Ireland,St. Nicholas,Glen Field,51.916969,-8.462179,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.916969,-8.462179",https://twitter.com/nicksgaa
Ireland,St. Oliver Plunkett's,Páirc Uinsinn,51.709468,-8.897589,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.709468,-8.897589",https://twitter.com/oliverplunketts
Ireland,St. Vincent's,,51.911086,-8.496097,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.911086,-8.496097",https://twitter.com/stvincentscork
Ireland,Tadhg Mac Carthaigh,,51.653191,-9.340664,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.653191,-9.340664",https://twitter.com/tadhgmacgaacork
Ireland,Tracton,,51.761711,-8.380442,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.761711,-8.380442",https://twitter.com/tractongaaclub
Ireland,Tullylease,,52.312874,-8.936793,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.312874,-8.936793",https://twitter.com/tullylease_gaa
Ireland,UCC ,Curraheen (The Old Farm),51.8760362,-8.5438249,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.8760362,-8.5438249",https://twitter.com/ucc_gaa
Ireland,UCC ,The Mardyke,51.895393,-8.499012,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.895393,-8.499012",https://twitter.com/ucc_gaa
Ireland,Urhan,Páirc na hAoraí,51.693214,-9.951671,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.693214,-9.951671",https://twitter.com/urhan4
Ireland,Valley Rovers,,51.785103,-8.691404,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.785103,-8.691404",https://twitter.com/valleyroversgaa
Ireland,Watergrasshill,,52.021206,-8.337165,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.021206,-8.337165",https://twitter.com/watergrasshillg
Ireland,White's Cross,,51.953689,-8.44031,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.953689,-8.44031",https://twitter.com/whitescrossgaa
Ireland,Whitechurch,,51.982503,-8.531731,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.982503,-8.531731",https://twitter.com/whitechurchgaa
Ireland,Youghal,Magners Hill,51.952536,-7.860442,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.952536,-7.860442",https://twitter.com/youghalgaa
Ireland,Whitegate,,52.951474,-8.375297,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.951474,-8.375297",https://twitter.com/whitegategaa
Ireland,Banner,,52.839502,-9.020863,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.839502,-9.020863",https://twitter.com/bannergaaenni
Ireland,Scariff,,52.91242,-8.533397,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.91242,-8.533397",https://twitter.com/scariff
Ireland,Tubber,,53.01481,-8.910104,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=53.01481,-8.910104",https://twitter.com/tubbergaa
Ireland,Tulla,Páirc an Dalaigh,52.861478,-8.744131,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.861478,-8.744131",https://twitter.com/tullagaaclub
Ireland,Broadford,,52.803357,-8.634306,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.803357,-8.634306",https://twitter.com/broadfordgaa
Ireland,Ballyea,,52.787129,-9.028792,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.787129,-9.028792",https://twitter.com/ballyea_club
Ireland,Ballyvaughan-Fanore,,53.113502,-9.154916,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=53.113502,-9.154916",
Ireland,Killanena,,52.994907,-8.733923,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.994907,-8.733923",https://twitter.com/killanenagaa
Ireland,Kildysart,,52.666154,-9.111424,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.666154,-9.111424",https://twitter.com/kildysartgaa
Ireland,Kilfenora,,52.994518,-9.234056,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.994518,-9.234056",https://twitter.com/kilfenoragaa
Ireland,Killimer,,52.626305,-9.390048,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.626305,-9.390048",https://twitter.com/killimergaa
Ireland,Kilmaley,,52.813996,-9.096353,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.813996,-9.096353",https://twitter.com/kilmaleygaa
Ireland,Kilmihil,,52.723052,-9.316924,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.723052,-9.316924",https://twitter.com/kilmihilgaa
Ireland,Kilmurry Ibrickane,,52.814388,-9.454078,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.814388,-9.454078",https://twitter.com/kibgaaclub
Ireland,Kilrush Shamrocks,The Cricket Field,52.629429,-9.472197,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.629429,-9.472197",https://twitter.com/kilrushshamrock
Ireland,Clarecastle,,52.816042,-8.972481,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.816042,-8.972481",https://twitter.com/ClarecastleGAA
Ireland,Clooney Quin,,52.836566,-8.856063,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.836566,-8.856063",https://twitter.com/clonbony_gaa
Ireland,Clonboney,,52.797771,-9.413488,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.797771,-9.413488",https://twitter.com/clooneyquingaa
Ireland,Clondegad,,52.720212,-9.06338,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.720212,-9.06338",https://twitter.com/clondegadf
Ireland,Clonlara,,52.719602,-8.5576,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.719602,-8.5576",https://twitter.com/clonlaragaaclub
Ireland,Newmarket on Fergus,,52.760345,-8.889406,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.760345,-8.889406",https://twitter.com/nofgaa
Ireland,Corofin,,52.944964,-9.066768,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.944964,-9.066768",https://twitter.com/corofingaaclub
Ireland,Cratloe,,52.696227,-8.761287,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.696227,-8.761287",https://twitter.com/cratloegaaclub
Ireland,Crusheen,,52.936025,-8.898595,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.936025,-8.898595",https://twitter.com/crusheengaa
Ireland,Cooraclare,,52.696885,-9.426514,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.696885,-9.426514",https://twitter.com/cooraclaregaa
Ireland,Coolmeen,,52.666744,-9.222128,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.666744,-9.222128",https://twitter.com/coolmeengaa
Ireland,Sixmilebridge,,52.744651,-8.777834,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.744651,-8.777834",https://twitter.com/smbgaa
Ireland,Doonbeg,Páirc Uí Seancháin,52.725708,-9.546306,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.725708,-9.546306",https://twitter.com/doonbegfootball
Ireland,Inagh Kilnamona,Innagh,52.877755,-9.181087,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.877755,-9.181087",https://twitter.com/inagh_kilnamona
Ireland,"Éire Óg GAA, Ennis",,52.831874,-8.990826,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.831874,-8.990826",https://twitter.com/eireoginisgaa
Ireland,Feakle,,52.923569,-8.650527,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.923569,-8.650527",https://twitter.com/feaklegaa
Ireland,Shannon Gaels,,52.638657,-9.246618,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.638657,-9.246618",https://twitter.com/gaeilnasionna
Ireland,Ennistymon,,52.935971,-9.31969,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.935971,-9.31969",https://twitter.com/inisdiomainpeil
Ireland,Lissycasey,,52.739563,-9.17533,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.739563,-9.17533",https://twitter.com/lissycasey_gaa
Ireland,Liscannor,,52.939438,-9.446972,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.939438,-9.446972",https://twitter.com/liscannorgaa
Ireland,Bodyke,,52.923642,-8.650444,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.923642,-8.650444",https://twitter.com/bodykegaa
Ireland,Smith O'Briens,,52.803281,-8.446618,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.803281,-8.446618",https://twitter.com/sobgaa
Ireland,Moy,,52.906748,-9.336583,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.906748,-9.336583",https://twitter.com/moyladiesgaa
Ireland,Michael Cusacks,,53.079855,-9.073461,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=53.079855,-9.073461",https://twitter.com/mlcusacksclare
Ireland,Meelick,,52.699415,-8.65135,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.699415,-8.65135",https://twitter.com/meelickgaa
Ireland,O'Callaghans Mills,,52.803449,-8.755746,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.803449,-8.755746",https://twitter.com/ocmillsgaa
Ireland,"St. Breckan's, Lisdoonvarna",,53.026547,-9.292074,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=53.026547,-9.292074",https://twitter.com/stbreckansgaa
Ireland,Naomh Eoin,,52.59626,-9.779033,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.59626,-9.779033",https://twitter.com/naomheoingaa
Ireland,"St. Joseph's, Milltown Malbay",,52.852299,-9.408158,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.852299,-9.408158",https://twitter.com/miltowngaa
Ireland,"St. Sennan's, Kilkee",,52.679013,-9.639892,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.679013,-9.639892",
Ireland,"St. Joseph's, Doora Barefield",,52.842715,-8.905845,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.842715,-8.905845",https://twitter.com/doorabarefield
Ireland,Parteen,,52.67986,-8.602294,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.67986,-8.602294",https://twitter.com/gaaparteen
Ireland,Ruan,,52.93292,-8.987153,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.93292,-8.987153",https://twitter.com/ruangaa
Ireland,Ogonnelloe,,52.872231,-8.457457,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.872231,-8.457457",https://twitter.com/ogonnelloehc
Ireland,O'Currys,,52.621806,-9.645829,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.621806,-9.645829",https://twitter.com/ocurrysgaa
Ireland,Wofle Tones Shannon,,52.703772,-8.868445,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.703772,-8.868445",https://twitter.com/wtnsgaa
Ireland,Abbey Sarsfields,Bishop's Fields,52.683227,-8.616133,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.683227,-8.616133",https://twitter.com/abbeysarsfields
Ireland,Adare,,52.564104,-8.807037,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.564104,-8.807037",https://twitter.com/adaregaa
Ireland,Ahane,Mackey Park,52.691457,-8.516196,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.691457,-8.516196",https://twitter.com/ahanegaaclub
Ireland,Askeaton,,52.599325,-8.967631,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.599325,-8.967631",
Ireland,Athea,Páirc na nGael,52.463088,-9.272761,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.463088,-9.272761",https://twitter.com/atheagaa
Ireland,Ballinacurra Gaels,,52.644096,-8.636507,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.644096,-8.636507",https://twitter.com/ballinacurrag
Ireland,Ballybricken/Bohermore,,52.550429,-8.497288,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.550429,-8.497288",
Ireland,Ballybrown,,52.63149,-8.728777,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.63149,-8.728777",https://twitter.com/ballybrowngaa
Ireland,Ballybrown,,52.636133,-8.732731,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.636133,-8.732731",https://twitter.com/ballybrowngaa
Ireland,Ballylanders,,52.370652,-8.351857,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.370652,-8.351857",https://twitter.com/gaaballylanders
Ireland,Ballysteen,,52.64672,-8.937945,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.64672,-8.937945",https://twitter.com/ballysteengaa
Ireland,Banogue,,52.477886,-8.682792,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.477886,-8.682792",https://twitter.com/banoguegaa
Ireland,Blackrock,,52.362586,-8.472891,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.362586,-8.472891",https://twitter.com/blackrockgaa
Ireland,Bruff,,52.475041,-8.540952,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.475041,-8.540952",https://twitter.com/_bruffgaa
Ireland,Bruree,,52.421466,-8.649488,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.421466,-8.649488",https://twitter.com/brureegaa
Ireland,Caherline,,52.587916,-8.465625,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.587916,-8.465625",https://twitter.com/caherlinegaa
Ireland,Camogue Rovers,,52.510576,-8.616398,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.510576,-8.616398",
Ireland,Cappagh,,52.552233,-8.937941,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.552233,-8.937941",
Ireland,Cappamore,,52.622188,-8.339085,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.622188,-8.339085",https://twitter.com/cappamoregaa
Ireland,Castletown/Ballyagran,,52.401517,-8.78527,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.401517,-8.78527",https://twitter.com/ctbgaa
Ireland,Claughaun,,52.659329,-8.594507,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.659329,-8.594507",https://twitter.com/claughaungaa
Ireland,Crecora/Manister,,52.57293,-8.664841,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.57293,-8.664841",https://twitter.com/crecoragaa
Ireland,Croagh/Kilfinny,Páirc an Chrocaigh,52.532638,-8.860404,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.532638,-8.860404",https://twitter.com/croaghkilfnygaa
Ireland,Croom,Páirc Na nGael Cromadh,52.513385,-8.729373,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.513385,-8.729373",https://twitter.com/croomgaa
Ireland,Doon,,52.601038,-8.246355,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.601038,-8.246355",https://twitter.com/doongaaclub
Ireland,Dromcollogher/Broadford,,52.344037,-8.917008,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.344037,-8.917008",https://twitter.com/drombroafordgaa
Ireland,Dromin/Athlacca,,52.456194,-8.64563,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.456194,-8.64563",https://twitter.com/drominathlaccag
Ireland,Effin,,52.358089,-8.610064,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.358089,-8.610064",https://twitter.com/effingaa
Ireland,Fedamore,,52.543534,-8.612281,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.543534,-8.612281",https://twitter.com/fedamoregaa
Ireland,Feenagh/Kilmeedy,,52.393035,-8.897506,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.393035,-8.897506",https://twitter.com/feenaghkilmeedy
Ireland,Feohanagh/Castlemahon,Quaid Park,52.412102,-8.969642,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.412102,-8.969642",
Ireland,Fr. Casey's,,52.388644,-9.305291,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.388644,-9.305291",https://twitter.com/frcaseysgaa
Ireland,Galbally,,52.399277,-8.296198,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.399277,-8.296198",https://twitter.com/galbally_gaa
Ireland,Galtee Gaels,,52.300396,-8.213837,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.300396,-8.213837",https://twitter.com/galtee_gaelsgaa
Ireland,Garryspillane,Dooley Park,52.433272,-8.415793,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.433272,-8.415793",https://twitter.com/garryspillanega
Ireland,Gerald Griffins,,52.562911,-9.167359,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.562911,-9.167359",https://twitter.com/geraldgriffins
Ireland,Glenroe,,52.323748,-8.412801,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.323748,-8.412801",https://twitter.com/glenroegaa
Ireland,Glin,,52.563879,-9.280769,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.563879,-9.280769",https://twitter.com/glingaa
Ireland,Granagh/Ballingarry,,52.472178,-8.858272,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.472178,-8.858272",https://twitter.com/gbgaaclublimk
Ireland,Hospital/Herbertstown,St. John's Park,52.477125,-8.434391,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.477125,-8.434391",https://twitter.com/hhgaa
Ireland,Kidimo,,52.614729,-8.809993,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.614729,-8.809993",https://twitter.com/kenrydimo
Ireland,Killeedy,,52.377169,-9.042471,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.377169,-9.042471",https://twitter.com/killeedygaa
Ireland,Kilmallock,,52.39793,-8.573637,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.39793,-8.573637",https://twitter.com/kilmallockgaa
Ireland,Kilteely/Dromkeen,,52.524525,-8.392413,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.524525,-8.392413",https://twitter.com/kdgaa/
Ireland,Knockaderry,,52.462629,-8.968516,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.462629,-8.968516",https://twitter.com/knockaderrygaa
Ireland,Knockainey,,52.474181,-8.494795,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.474181,-8.494795",
Ireland,Knockane,,52.369068,-9.147217,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.369068,-9.147217",
